Claim|Source Name|Source URL|Verdict|Review Publication Date|Image URL|Tags
ANDRÃ‰ VENTURA VENCE EM PORTUGAL E AFIRMA QUE VAI PROIBIR A ENTRADA DE LULA NO PAÃS|UOL NOTÃCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/05/21/PARTIDO-DE-ANDRE-VENTURA-NAO-VENCEU-ELEICOES-EM-PORTUGAL-EM-2025.HTM|FALSO|2025-05-21 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRZZ_CXMPT2G9BVTDGH4SA9MA0MTNORBFXZK-G7YHJSK3EHX8BB|['AndrÃ© Ventura', 'Portugal', 'Luiz InÃ¡cio Lula da Silva', 'PaÃ­s']
PAPA FRANCISCO ENVIOU CARTA PARA JAIR BOLSONARO SOBRE AS ELEIÃ‡Ã•ES DE 2026|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/E-FALSO-QUE-PAPA-FRANCISCO-ENVIOU-RECADO-A-BOLSONARO-ANTES-DE-MORRER/|FALSO|2025-04-24 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCTNKIHZQLYREVYZUOADJ9SK03XTR-THIF3UDOB88CPTPKNFIAWL|['Papa Francisco', 'Jair Bolsonaro', 'Papa', 'Carta', 'EleiÃ§Ã£o']
APÃ“S ELEIÃ‡ÃƒO DE TRUMP, GILMAR MENDES DIZ QUE NÃƒO HOUVE TENTATIVA DE GOLPE|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.42AU69D|FALSO|2025-04-14 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRBRLCFXEDMRWSE7WU-YY56EOL3LH-B0ALZGAAAGXMPZLXG1BC6|['Gilmar Mendes', 'Golpe de Estado', 'Tentativa de golpe de Estado no Brasil em 2022â€“2023', 'Donald Trump', 'EleiÃ§Ã£o']
BOLSONARO CONTRARIA SEUS ELEITORES E CONFESSA QUE COPACABANA FLOPOU|UOL NOTÃCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/04/01/POST-RECORTA-E-OMITE-CONTEXTO-DE-FALA-DE-BOLSONARO-COPACABANA-FLOPOU.HTM|FALSO|2025-04-01 07:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSXS33TEYS1QXOXP2FSVXKUU9W0GY2KIGXFW9VUREDYOXKQJF4M|['Jair Bolsonaro', 'Copacabana', 'EleiÃ§Ã£o']
QUANDO ACABARAM AS ÃšLTIMAS ELEIÃ‡Ã•ES, A ÃšLTIMA AGORA, EM 2022, O MEU PARTIDO PETICIONOU NO TSE. NO DIA SEGUINTE, O MINISTRO PRESIDENTE DO TSE, ALEXANDRE DE MORAES, NÃƒO ACEITOU, MANDOU ARQUIVAR E NOS DEU UMA MULTA DE 22 MILHÃ•ES. ALGUÃ‰M JÃ VIU ALGUM ADVOGADO SER MULTADO AÃ, POR PETICIONAR O PODER JUDICIÃRIO?|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['EleiÃ§Ã£o', 'Presidente', 'Tribunal Superior Eleitoral', 'Ministro', 'Partido polÃ­tico', 'Alexandre de Moraes', '2022', 'Presidente do Tribunal Superior Eleitoral do Brasil', 'Poder judiciÃ¡rio']
BOLSONARO CONFESSOU: LULA FOI PRESO EM 2018 PARA EU VENCER AS ELEIÃ‡Ã•ES|UOL NOTÃCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/03/22/BOLSONARO-NAO-DISSE-QUE-SO-VENCEU-ELEICAO-PORQUE-LULA-FOI-PRESO.HTM|FALSO|2025-03-22 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQV-NDFFQW7XIQ89FCDFGQ3HCO7-7B_BCW99BLS2VWSS3IMPNFR|['Luiz InÃ¡cio Lula da Silva', 'Jair Bolsonaro', 'EleiÃ§Ã£o', 'PrisÃ£o', '2018']
BOLSONARO CONFESSOU QUE SÃ“ VENCEU ELEIÃ‡Ã•ES EM 2018 PORQUE LULA FOI PRESO|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/BOLSONARO-NAO-CONFESSOU-VENCEU-ELEICOES-2018-LULA-FOI-PRESO/|FALSO|2025-03-19 07:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRQA6PNPJ0IBGXTJRCTICZJOLEBDKBKYE9T9JUWPLNUUJLNZ8-X|['Jair Bolsonaro', 'Luiz InÃ¡cio Lula da Silva', 'EleiÃ§Ã£o', 'PrisÃ£o', 'EleiÃ§Ãµes presidenciais brasileiras, 2018', '2018']
"O CASO RUBENS PAIVA (QUE SÃ“ ANDAVA ARMADO ) VOLTOU A MÃDIA ATRAVÃ‰S DO LAUREADO FILME ""AINDA ESTOU AQUI"". MAS QUEM ERA ESSE PERSONAGEM, CUJO O FILME RETRATA UM MÃRTIR, UM TIRADENTES MODERNO QUE MORREU PELA NOSSA LIBERDADE. NADA MAIS FALSO. O DEPUTADO RUBENS PAIVA, ELEITO PELO MDB, NA VERDADE ERA UM MILITANTE DO PCB (PARTIDO COMUNISTA BRASILEIRO)"|UOL NOTÃCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/03/10/FALSO-RUBENS-PAIVA-PCB-VPR-CARLOS-LAMARCA.HTM|FALSO|2025-03-10 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSLE4RPI9_4XCCMSGZQYP5P2JN3OR5M22HSIENQSOKWWZ7HI1PC|['Rubens Paiva', 'Partido Comunista Brasileiro', 'Partido polÃ­tico', 'Deputado', 'PMDB', 'Brasil', 'EleiÃ§Ã£o']
URGENTE. ELON MUSK EXPÃ•E ESCÃ‚NDALO: 20 MILHÃ•ES DE IDOSOS ENTRE 100 E 159 ANOS RECEBEM PREVIDÃŠNCIA. COMO ISSO Ã‰ POSSÃVEL?! FINALMENTE ENCONTRARAM OS LEITORES DE JOE BIDEN! QUEM LEMBRA DAS ELEIÃ‡Ã•ES DE 2020 VAI ENTENDER..|UOL NOTÃCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/03/06/FALSO-MUSK-FRAUDE-PREVIDENCIA-EUA.HTM|FALSO|2025-03-06 08:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSXN5DUWNS3T35ZQWRT0C21DPEWT5NK8YS2PSHS42WL-5K023SU|['Elon Musk', 'Seguridade social', 'Joe Biden', 'EscÃ¢ndalo', 'Ano', 'EleiÃ§Ã£o', 'Idoso', '2020']
O POVO, EM GRANDE PARTE, TEVE ARMA, E DIMINUÃMOS EM QUASE 30% O NÃšMERO DE MORTES POR ARMA DE FOGO NO BRASIL.|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['Morte', 'Arma', 'Brasil', 'Arma de fogo', 'NÃºmero', 'Fogo', '1930', 'O Povo']
[CONCLUSÃƒO DO INQUÃ‰RITO DO PSDB:] AS URNAS SÃƒO INAUDITÃVEIS. NÃƒO SOU EU QUE DISSE ISSO.|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['Urna eleitoral', 'PSDB', 'Partido da Social Democracia Brasileira', 'InquÃ©rito policial']
COMO Ã‰ QUE ELE CHEGOU? 29 DE JULHO DE 21. (...) E DIZENDO QUE EU DIFUNDI FAKE NEWS. EU DIFUNDI O QUE TINHA DENTRO DO INQUÃ‰RITO [1.361, DE 2018]. SE Ã‰ FAKE NEWS, O INQUÃ‰RITO Ã‰ MENTIROSO.|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['NotÃ­cia', '2018', 'NotÃ­cia falsa', 'Julho', 'InquÃ©rito policial', '2021', 'Mentira']
EU NÃƒO INTERFERI NO TSE, O OUTRO LADO INTERFERIU.|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['Tribunal Superior Eleitoral']
NÃƒO ENCONTRARAM NENHUMA ARMA AQUI [NO 8 DE JANEIRO]|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['Arma', 'Ataques de 8 de janeiro em BrasÃ­lia', 'Janeiro']
EU NÃƒO PUDE MOSTRAR IMAGENS DO LULA FALANDO QUE UM POBRE COITADO ROUBA CELULAR PARA TOMAR CERVEJINHA.|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['Luiz InÃ¡cio Lula da Silva', 'Imagem', 'Pobreza', 'Telefone celular']
O QUE QUE O LULA FEZ NO FINAL DO ANO PASSADO? TEVE AQUI REUNIÃƒO DO G20, [ELE] ASSINOU 37 MEMORANDOS E ACORDOS COM A CHINA. ENTRE ESSES ACORDOS, ENTREGOU O NOSSO URÃ‚NIO PARA A CHINA.|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['Luiz InÃ¡cio Lula da Silva', 'UrÃ¢nio', 'G20', 'ReuniÃ£o', 'Memorando', '19.Âª reuniÃ£o de cÃºpula do G20', 'China']
EU MONTEI UM MINISTÃ‰RIO TÃ‰CNICO.|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/APOS-SE-TORNAR-REU-BOLSONARO-MENTE-SOBRE-8-DE-JANEIRO-E-ELEICOES/|FALSO|2025-03-26 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSRH4ZYLTX2R39ZH9DYV6KCPDZPUEBLPRY0UNXILJW-G6OAE4NO|['MinistÃ©rio']
UE CRIA ESCUDO DEMOCRÃTICO EUROPEU QUE PERMITIRÃ A ANULAÃ‡ÃƒO DE ELEIÃ‡Ã•ES|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36YR42P|FALSO|2025-02-28 08:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRBKQJEVZTMEEBJ7LX3QU78OAQONM5LBTEDFLKBJU_SVGRALPS4|['EleiÃ§Ã£o', 'UniÃ£o Europeia', 'Democracia', 'Europa', 'Partido DemocrÃ¡tico Europeu']
FINANCIAL TIMES DISSE QUE JOE BIDEN FRAUDOU ELEIÃ‡Ã•ES BRASILEIRAS DE 2022|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/FINANCIAL-TIMES-BIDEN-ELEICOES-BRASILEIRAS/|FALSO|2025-02-28 08:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSA2NFKWYNGXAF8OI878AP3OFNHI5RJ0Q9-KXVVPE1FZEGWWDS-|['Joe Biden', 'EleiÃ§Ã£o', 'Financial Times', 'Brasil', '2022', 'EleiÃ§Ãµes presidenciais brasileiras, 2022']
MARCOS DO VAL REVELA DOCUMENTOS SECRETOS QUE CONTÃŠM â€œPROVAS CLARASâ€ DE QUE â€œO MODELO DE CENSURA AMERICANO FOI APLICADO NO BRASILâ€ PARA INTERFERIR NAS ELEIÃ‡Ã•ES PRESIDENCIAIS DE 2022. â€œME DERAM A AUTORIZAÃ‡ÃƒO PARA FALARâ€, DIZ ELE, ACRESCENTANDO QUE GUARDAVA O MATERIAL, EM SILÃŠNCIO, DESDE 2023.|UOL NOTÃCIAS|HTTPS://NOTICIAS.UOL.COM.BR/COMPROVA/ULTIMAS-NOTICIAS/2025/02/20/DOCUMENTOS-DA-USAID-SAO-PUBLICOS-NEM-PROVAM-MODELO-DE-CENSURA-NO-BRASIL.HTM|FALSO|2025-02-20 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRUCGHSCWSYE3KUETPMFRJ0QIOOHNXGCN6GYS9HYOEKDOFHM950|['Brasil', 'Documento', 'EleiÃ§Ã£o', 'Marcos do Val', '2022', 'EleiÃ§Ãµes presidenciais brasileiras, 2022', 'EleiÃ§Ãµes presidenciais', 'ParÃ¡', 'AmÃ©rica']
ELON MUSK POSTOU NO X PROVAS DE QUE ELEIÃ‡Ã•ES BRASILEIRAS FORAM FRAUDADAS E QUE JAIR BOLSONARO (PL) VENCEU AS ELEIÃ‡Ã•ES DE 2022|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/FALSO-ELON-MUSK-PUBLICOU-PROVA-VITORIA-BOLSONARO-2022/|FALSO|2025-02-19 08:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCS8ECMXDKXGBRKAASDB8FAPAOAITDINVBLMCRFQMUJW2PIA6HEG|['Jair Bolsonaro', 'Elon Musk', 'EleiÃ§Ã£o', '2022', 'EleiÃ§Ãµes presidenciais brasileiras, 2022', 'Partido Liberal', 'Brasil']
BRETON SUGERE QUE AS ELEIÃ‡Ã•ES NA ALEMANHA SERÃƒO ANULADAS SE A AFD VENCER|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36Y23E9|FALSO|2025-02-17 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCT2YRTEMNSI1KSTWV3GPG-MMHYMEIG_H9K1CVMZNC__1SFTKHI9|['EleiÃ§Ã£o', 'EleiÃ§Ãµes na Alemanha', 'Alemanha', 'Alternativa para a Alemanha']
FRAUDE ELEITORAL: USAID PAGOU US$ 500 MIL Ã€ EMPRESA SMARTMATIC, QUE FORNECEU URNAS ELETRÃ”NICAS AO BRASIL EM 2022|ESTADÃƒO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/USAID-500-MIL-SMARTMATIC-URNAS-ELEICOES-2022-FALSO/|FALSO|2025-02-13 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQEDGVLHHRRGFTPAEDHKMABL5BVSDVZAS5-ZTOLZZVEMXGQSXTM|['Smartmatic', 'AgÃªncia dos Estados Unidos para o Desenvolvimento Internacional', 'EleiÃ§Ã£o', 'Brasil', 'Fraude eleitoral']
A VERDADE. O FOTÃ“GRAFO FLAGRADO DIRIGINDO AS AÃ‡Ã•ES DOS INVASORES DO DE JANEIRO DA AGÃŠNCIA DE NOTÃCIAS REUTERS, QUE RECEBEU MILHÃ•ES DE DÃ“LARES DA USAID, QUE ATUOU NA ELEIÃ‡ÃƒO DE 22 NO BRASIL A FAVOR DE LULA.|UOL NOTÃCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/02/11/FALSO-FOTOGRAFO-REUTERS-USAID.HTM|FALSO|2025-02-11 08:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQVXS5S9G8J7THEWA2SLGLN1GZ83_V--STGLWTMNY7QP8WKMTR-|['AgÃªncia dos Estados Unidos para o Desenvolvimento Internacional', 'Reuters', 'NotÃ­cia', 'AgÃªncia de notÃ­cias', 'Luiz InÃ¡cio Lula da Silva', 'EleiÃ§Ã£o']
PESQUISA REVELA QUE 82% DOS BRASILEIROS DEPORTADOS DOS ESTADOS UNIDOS VOTARAM EM LULA (PT) NA ÃšLTIMA ELEIÃ‡ÃƒO|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/PERCENTUAL-FALSO-DEPORTADOS-VOTARAM-EM-LULA/|FALSO|2025-02-03 08:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSSYATYPVJYFV3ZYVMMQANS2R8YUDD_UZBJLTRH4OSM7PYTCAUN|['Luiz InÃ¡cio Lula da Silva', 'DeportaÃ§Ã£o', 'Estados Unidos', 'EleiÃ§Ã£o', 'Partido dos Trabalhadores', 'Pesquisa', 'Partido dos Trabalhadores']
"LULA DISSE: ""AS PESSOAS TÃŠM QUE PASSAR FOME PARA APRENDER A LUTAR"", ""POBRE Ã‰ IMBECIL, Ã‰ IGNORANTE"", ""O POBRE Ã‰ UM NÃšMERO, Ã€S VEZES BONITO PARA SE UTILIZAR EM CAMPANHA"" E ""ACABOU AS ELEIÃ‡Ã•ES, ACABOU O INTERESSE PELO POBRE"""|UOL NOTÃCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/01/21/VIDEO-FALAS-LULA-POBRES-DISTORCIDO.HTM|FALSO|2025-01-21 08:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRGTA2XPWRTFCO8SKMKAGLMBNHJF1RNQARPRNODZTTCNG4NFKUT|['Luiz InÃ¡cio Lula da Silva', 'Pobreza', 'EleiÃ§Ã£o', 'NÃºmero', 'Fome', 'IgnorÃ¢ncia', 'Aprendizagem', 'Interesse']
SE O PRESIDENTE MORRE ANTES DE 2 ANOS DE GOVERNO Ã‰ OBRIGATÃ“RIO CONVOCAR NOVAS ELEIÃ‡Ã•ES|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36QK83R|FALSO|2024-12-17 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCT1VJZGXXPW22N9RYOHC-ZDZOZG4D4_SFWGHBBG8CLN2XUMAOQN|['EleiÃ§Ã£o', 'Presidente', 'Morte', 'Governo']
SE LULA MORRER ESTE ANO HAVERÃ NOVAS ELEIÃ‡Ã•ES|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/FALSO-NOVAS-ELEICOES-SE-LULA-MORRER-2024/|FALSO|2024-12-17 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSXDEA9VXMKE5S-LVTVLCDEZZ78TRXOWYN7TCG_UQXT1DZGT4TB|['Luiz InÃ¡cio Lula da Silva', 'EleiÃ§Ã£o']
ELON MUSK UTILIZOU A STARLINK PARA MANIPULAR AS NOSSAS ELEIÃ‡Ã•ES, PARA QUE ELE POSSA TER COISAS BOAS ENQUANTO INFLIGE DOR AOS AMERICANOS. VAMOS MESMO FECHAR OS OLHOS E DEIXAR OS PIORES DE NÃ“S GOVERNAR O PAÃS.|OBSERVADOR|HTTPS://OBSERVADOR.PT/FACTCHECKS/FACT-CHECK-ELON-MUSK-UTILIZOU-OS-SATELITES-STARLINK-PARA-MANIPULAR-ELEICOES-DOS-EUA/|FALSO|2024-11-26 08:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSPOSTEKUTGC_77FQOKLZVGRXRFRC2VLIFGVKU-4CRTMZLV5X96|['Elon Musk', 'EleiÃ§Ã£o', 'Starlink', 'Estados Unidos', 'Governo', 'Dor']
VÃDEO MOSTRA JOSÃ‰ MUJICA COMEMORANDO VITÃ“RIA NAS ELEIÃ‡Ã•ES URUGUAIAS DE 2024|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36NB6CM|FALSO|2024-11-26 08:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQ9XEGZMEBRQ9EDKXEPXO6K5UH5TPHLSDWV-_TBHXA5DPHGVFVK|['JosÃ© Mujica', 'EleiÃ§Ã£o', '2024', 'VÃ­deo', 'Uruguaios']
AGORA Ã‰ OFICIAL: BOLSONARO SERÃ CANDIDATO PARA A PRESIDÃŠNCIA EM 2026|ESTADÃƒO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/BOLSONARO-CANDIDATO-PRESIDENTE-2026-FALSO/|FALSO|2024-12-16 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSXV30WSCG6AGISEX14RKSG5IAYMJLYMOHUOIGEMBH9ADNVIL2F|['Jair Bolsonaro', 'Presidente do Brasil', 'Candidato', 'Oficial']
KAMALA HARRIS FINGIU LIGAÃ‡ÃƒO TELEFÃ”NICA COM ELEITOR DURANTE COMÃCIO|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/VIDEO-NAO-PROVA-KAMALA-FINGIU-LIGACAO-COM-ELEITOR/|FALSO|2024-11-07 08:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRBOY-I5948FOTG4PERE39UK9PBBRID-0YVS2QUWFEC-TRDZ0XR|['Kamala Harris', 'EleiÃ§Ã£o', 'Eleitor', 'Telefone', 'Chamada telefÃ´nica']
KAMALA HARRIS FORJOU LIGAÃ‡ÃƒO COM ELEITORES|ESTADÃƒO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/KAMALA-FINGIU-CONVERSA-TELEFONE-ELEITOR-ENGANOSO/|FALSO|2024-11-06 08:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRL8J2E8ZNEQXWYYVG4JKQLETE3_W7NH5MZ_LKJ_O0ZJOUAPH7U|['Kamala Harris', 'EleiÃ§Ã£o']
MAPAS MOSTRAM ONDE ESQUERDA VENCEU EM ELEIÃ‡Ã•ES MUNICIPAIS DESDE 2004|ESTADÃƒO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/MAPAS-ESQUERDA-ELEICOES-MUNICIPAIS/|FALSO|2024-11-04 08:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQTY5ALQO8JFMNYMGZ5QSW-7WXIDNZVVMKCRNRNP4IZ4FGFGLKA|['EleiÃ§Ã£o', 'Esquerda', 'Mapa', 'EleiÃ§Ãµes municipais no Brasil', '2004']
VÃDEO MOSTRA FRAUDE ELEITORAL NOS EUA NA QUAL VOTO DE TRUMP Ã‰ TRANSFERIDO PARA KAMALA|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/FALSO-VOTO-PARA-TRUMP-FOI-COMPUTADO-KAMALA/|FALSO|2024-11-01 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCR6VKOUNORZ_7XJHQPIO696JEXMWGBUIQILTPTVKSEIAYATYCZP|['Kamala Harris', 'Donald Trump', 'VotaÃ§Ã£o', 'EleiÃ§Ã£o', 'Estados Unidos', 'Fraude eleitoral', 'Fraude', 'VÃ­deo']
ABC MOSTROU RESULTADO DA ELEIÃ‡ÃƒO PRESIDENCIAL NA PENSILVÃ‚NIA DIAS ANTES DO PLEITO|ESTADÃƒO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/TV-NA-PENSILVANIA-NAO-ANTECIPOU-RESULTADO-DAS-ELEICOES-DOS-EUA-POST-MOSTRA-TESTE-EXIBIDO-POR-ENGANO/|FALSO|2024-11-01 07:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCR39MBJ-DPHCZWP8MVN5DB4YG6VRWI2J5QDRPACE82WVWF2BLZS|['EleiÃ§Ã£o', 'PensilvÃ¢nia', 'EleiÃ§Ãµes presidenciais', 'Presidente', 'Resultado']
DEFESA DE GUSTAVO GAYER SE MANIFESTA SOBRE AS OPERAÃ‡Ã•ES DA PF Ã€S VÃ‰SPERAS DA ELEIÃ‡ÃƒO. â€œNÃƒO PODEM SER DEFLAGRADAS NO ÃPICE DO PROCESSO ELEITORALâ€|PROJETO COMPROVA|HTTPS://PROJETOCOMPROVA.COM.BR/PUBLICA%C3%A7%C3%B5ES/ENTENDA-A-OPERACAO-DA-PF-CONTRA-O-DEPUTADO-GUSTAVO-GAYER/|VERDADEIRO|2024-10-27 07:00:00||['Gustavo Gayer', 'PolÃ­cia Federal', 'Departamento de PolÃ­cia Federal', 'EleiÃ§Ã£o', 'Processo judicial', 'VÃ©speras']
